id_estudiante,primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,tipo_documento,numero_documento,correo_electronico,telefono,direccion,fecha_nacimiento,promedio_academico,historial_notas,materias_perdidas,semestre_cursado,creditos_matriculados,creditos_aprobados,asistencia_clases,rendimiento_periodo,estado_pagos,mora_matricula,becas_apoyos,estrato,ingresos_familiares,num_dependientes,situacion_laboral,horas_trabajo_semanales,lugar_residencia,tipo_vivienda,edad,genero,programa_academico,ciudad_origen,estado_estudiante,atenciones_psicologicas,seguimientos_realizados,casos_riesgo,participacion_institucional,evaluacion_docente
EST-0382,Germán,Manuel,Díaz,,CC,9224471705,germán.díaz68@email.com,+57 304 346 34 79,"Cl. 42T Sur # 62-9, 205583, San Diego, Cesar",2001-07-30,3.97,4.04;3.99;3.87,1,3,17,14,77,-0.12,Al día,False,No,4,1598000.0,7,Tiempo completo,30,Misma ciudad,Familiar,23,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,1,3.9
EST-0383,Nohora,William,Díaz,Castro,CC,3138353725,nohora.díaz29@email.com,(+57)3246464181,"Avenida carrera 177 # 59Q-3 Sur, 135701, Clemencia, Bolívar",2007-01-28,3.63,3.73;3.79;3.43;3.56,2,4,17,11,78,0.13,Al día,False,Sí,5,1410000.0,4,No trabaja,0,Ciudad cercana,Propia,21,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,3,4.5
EST-0384,Guillermo,Consuelo,Torres,,CC,4621587265,guillermo.torres89@email.com,+57 601 796 59 78,"Cl. 51Y # 2-87 Sur, 058340, Guadalupe, Antioquia",2006-06-25,3.45,3.45,5,1,12,0,68,0.0,En mora,True,Sí,2,1069000.0,4,Tiempo completo,45,Misma ciudad,Propia,20,Femenino,Ingeniería de Sistemas,Lima,Desertor,2,2,False,1,3.4
EST-0385,Ana,Sebastián,Garzón,,CC,6671825666,ana.garzón22@email.com,+573048458795,"Carrera 4 Bis F # 25-8 Sur, Apartamento 279, 547669, Bochalema, Norte de Santander",2001-09-07,4.2,4.42;4.25;3.94,1,3,18,13,77,-0.31,Al día,False,No,2,1301000.0,2,No trabaja,0,Ciudad cercana,Arrendada,17,Femenino,Ingeniería de Sistemas,Tumbes,Activo,0,0,False,0,3.7
EST-0386,Enrique,Andrés,Valencia,,CC,6488477047,enrique.valencia21@email.com,+573137333771,"Cl. 4ª # 3L-3, 155645, Chitaraque, Boyacá",2002-08-25,4.19,4.15;4.16;4.27,1,3,17,13,95,0.11,Al día,False,No,5,3192000.0,2,Medio tiempo,21,Misma ciudad,Propia,23,Masculino,Ingeniería de Sistemas,Cerro de Pasco,Activo,0,0,False,2,3.8
EST-0387,Carmen,,Ruiz,,CC,1419791547,carmen.ruiz52@email.com,(+57)6075763068,"Av. Arbeláez # 44L-5 Este, Apto. 70, 199960, Piendamó - Tunía, Cauca",1998-11-06,3.34,3.53;3.51;3.20;3.12,5,4,13,0,59,-0.08,Al día,True,No,2,831000.0,6,Tiempo completo,34,Misma ciudad,Arrendada,20,Masculino,Ingeniería de Sistemas,Lima,Desertor,0,6,True,0,3.3
EST-0388,Paola,,Arévalo,,CC,5063157707,paola.arévalo55@email.com,01 8005 386 436,"Diagonal 34 Bis T # 60-1, 153196, Nuevo Colón, Boyacá",2003-12-27,3.78,3.98;3.72;3.78;3.89;3.84;3.59;3.67,3,7,19,8,83,0.08,Al día,False,No,5,851000.0,3,Medio tiempo,24,Misma ciudad,Arrendada,20,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,1,5.0
EST-0389,María,,González,Hernández,CC,4880020960,maría.gonzález31@email.com,+573054987535,"Carrera 139 # 93-80 Este, Torre 6 apartamento 2, 549034, Labateca, Norte de Santander",2000-06-03,3.28,3.45;3.19;3.21,6,3,14,0,59,0.02,En mora,True,No,1,875000.0,5,Tiempo completo,38,Ciudad lejana,Familiar,22,Masculino,Ingeniería de Sistemas,Jaén,Desertor,1,2,True,0,3.7
EST-0390,Karen,María,Aguirre,,CC,5151634861,karen.aguirre91@email.com,+57 308 774 24 61,"Avenida calle 195 # 42-3 Sur, 257629, San Antonio del Tequendama, Cundinamarca",2000-08-20,3.65,3.65,5,1,14,0,71,0.0,En mora,True,No,1,961000.0,3,Medio tiempo,25,Misma ciudad,Familiar,23,Masculino,Ingeniería de Sistemas,Puno,Desertor,0,1,True,1,3.3
EST-0391,Manuel,Gabriel,Ochoa,Pérez,CC,9526528514,manuel.ochoa66@email.com,3126593302,"Calle 54 # 1-8, Oficina 36, 153981, Guateque, Boyacá",2000-10-03,4.27,4.37;4.30;4.14,1,3,20,18,78,-0.16,Al día,False,No,3,2911000.0,1,Medio tiempo,22,Ciudad cercana,Propia,16,Masculino,Ingeniería de Sistemas,Huánuco,Activo,0,0,False,4,3.8
EST-0392,Janneth,Jairo,Rincón,Gómez,CC,4378078789,janneth.rincón7@email.com,+573142232494,"Carrera 59 # 6-2 Este, 549155, Mutiscua, Norte de Santander",2000-10-11,4.0,4.12;3.88,1,2,17,12,83,-0.24,Al día,True,No,5,1271000.0,3,Medio tiempo,10,Misma ciudad,Propia,18,Femenino,Ingeniería de Sistemas,Bagua,Activo,0,0,True,1,4.2
EST-0393,Inés,Leonor,Pinto,,TI,8296836769,inés.pinto58@email.com,(+57) 320 042 03 60,"Av. Santander de Quilichao # 44-97, Local 5, 662452, Mistrató, Risaralda",2007-09-19,3.87,4.16;3.72;3.73,1,3,17,13,81,0.01,Al día,False,No,2,1089000.0,2,Tiempo completo,36,Misma ciudad,Arrendada,16,Otro,Ingeniería de Sistemas,Iquitos,Activo,0,0,False,3,4.6
EST-0394,Alejandro,Nidia,Bastidas,Mendoza,TI,7405414495,alejandro.bastidas12@email.com,6071786783,"Cr. 31 # 3-5 Este, 197501, Páez, Cauca",2008-01-28,4.28,4.46;4.29;4.18;4.34;4.13,0,5,15,15,93,-0.21,Al día,False,Sí,5,2870000.0,3,Tiempo completo,31,Ciudad lejana,Propia,20,Femenino,Ingeniería de Sistemas,Ayacucho,Activo,2,0,False,1,4.6
EST-0395,Estefanía,Hernando,Gil,Hernández,CC,5185486940,estefanía.gil84@email.com,(+57)3097734394,"Cr. 3U # 35-33, 739155, Coyaima, Tolima",1997-01-24,3.4,3.40,5,1,15,2,47,0.0,En mora,True,No,1,825000.0,5,Medio tiempo,19,Misma ciudad,Propia,27,Masculino,Ingeniería de Sistemas,Lima,Desertor,4,4,False,0,3.8
EST-0396,María,Gabriela,Ortega,,CC,5258496872,maría.ortega5@email.com,(+57)3221741673,"Cr. 2X # 6W-9 Este, 256393, Pandi, Cundinamarca",2000-01-04,4.15,4.31;4.16;4.23;4.12;3.93,2,5,18,10,61,-0.19,Al día,False,No,4,1537000.0,3,Tiempo completo,39,Misma ciudad,Familiar,16,Femenino,Ingeniería de Sistemas,Lima,Activo,1,1,False,3,4.1
EST-0397,Tulio,,Díaz,Rojas,CC,6147558876,tulio.díaz8@email.com,(+57)3158638214,"Transversal 5G Este # 30-3 Este, 411743, Saladoblanco, Huila",2005-10-15,3.95,3.95;3.97;3.92,3,3,16,9,57,-0.05,En mora,True,Sí,2,1938000.0,4,Tiempo completo,46,Ciudad lejana,Arrendada,24,Femenino,Ingeniería de Sistemas,Moquegua,Desertor,3,1,True,0,3.6
EST-0398,Vilma,Yair,Alvarado,Ramírez,CC,2839661214,vilma.alvarado10@email.com,(+57)6044422080,"Carrera 3ª # 8-84, 767448, El Cerrito, Valle del Cauca",2008-05-15,3.83,3.98;3.68,4,2,13,0,55,-0.3,En mora,True,No,1,740000.0,4,Tiempo completo,44,Misma ciudad,Familiar,31,Masculino,Ingeniería de Sistemas,Ica,Desertor,1,3,False,0,3.8
EST-0399,Luz,,Suárez,Arango,CC,7302937922,luz.suárez90@email.com,705 76 23,"Cr. 2S # 1-24 Este, 637958, Génova, Quindío",2003-02-18,4.11,4.21;4.33;4.08;4.04;3.88;4.13,1,6,20,15,84,0.25,Al día,False,No,3,1002000.0,2,Medio tiempo,20,Misma ciudad,Arrendada,16,Otro,Ingeniería de Sistemas,Huaraz,Activo,0,0,False,2,4.2
EST-0400,Diana,,Gómez,,CC,2760640719,diana.gómez68@email.com,6018723737,"Tr. 82 # 5-8, 411963, San Agustín, Huila",2000-08-20,3.65,4.02;3.80;3.57;3.71;3.60;4.09;3.56;3.41;3.63;3.09,3,10,24,15,68,-0.54,Al día,False,No,3,3084000.0,1,No trabaja,0,Misma ciudad,Arrendada,20,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,2,4.2
EST-0401,Ingrid,,Barrera,,CC,6673723847,ingrid.barrera58@email.com,018002141644,"Carrera 4Q # 70-56 Este, Local 13, 861934, Puerto Leguízamo, Putumayo",1998-06-29,4.49,4.49,0,1,15,14,79,0.0,Pago parcial,False,No,2,2094000.0,2,Tiempo completo,36,Misma ciudad,Familiar,20,Femenino,Ingeniería de Sistemas,Arequipa,Activo,0,0,False,3,4.2
EST-0402,Nohora,,Torres,Gómez,CC,5400826566,nohora.torres69@email.com,3028123004,"Tr. 8M # 20-6, Casa 32, 861499, Puerto Leguízamo, Putumayo",2002-05-02,4.28,4.56;4.42;4.10;4.05,1,4,15,13,88,-0.05,Pago parcial,False,No,5,1107000.0,1,Medio tiempo,14,Ciudad lejana,Propia,16,Femenino,Ingeniería de Sistemas,Lima,Activo,0,1,False,4,4.1
EST-0403,Raúl,Katherine,Martínez,Montes,CC,1086544029,raúl.martínez91@email.com,3053403398,"Av. Bolívar # 6-4 Sur, Apartamento 52, 259467, Fúquene, Cundinamarca",2005-06-01,3.55,3.68;3.72;3.75;3.63;3.50;3.33;3.23,3,7,20,13,88,-0.1,Al día,True,No,3,2650000.0,1,Medio tiempo,17,Misma ciudad,Propia,22,Masculino,Ingeniería de Sistemas,Lima,Activo,2,0,False,3,3.8
EST-0404,Deiby,,Oviedo,,CC,2931342236,deiby.oviedo56@email.com,573002764925,"Cr. 84 # 46-40 Este, 257961, Sesquilé, Cundinamarca",2006-05-05,3.64,3.94;3.73;3.45;3.97;3.56;3.57;3.52;3.36,2,8,24,20,93,-0.16,Al día,False,No,3,1634000.0,2,Tiempo completo,42,Misma ciudad,Propia,19,Masculino,Ingeniería de Sistemas,Huancayo,Activo,0,1,False,1,4.8
EST-0405,Katerine,,Hernández,López,CC,3195608987,katerine.hernández63@email.com,+573003400232,"Cl. 8ª # 78-7 Sur, 158659, Cerinza, Boyacá",2001-06-24,3.39,3.39,5,1,14,0,49,0.0,En mora,False,Sí,1,2226000.0,2,Medio tiempo,17,Misma ciudad,Arrendada,20,Masculino,Ingeniería de Sistemas,Lima,Desertor,1,2,True,3,3.4
EST-0406,Adriana,,Cardona,Cardozo,CC,2605305806,adriana.cardona78@email.com,(+57) 300 620 70 29,"Carrera 17 # 5-7 Sur, Oficina 60, 760520, Bolívar, Valle del Cauca",2004-07-25,4.03,3.97;3.75;4.08;4.26;4.10,1,5,19,15,96,-0.16,Al día,False,No,3,986000.0,2,No trabaja,0,Misma ciudad,Familiar,23,Masculino,Ingeniería de Sistemas,Andahuaylas,Activo,1,0,False,3,4.1
EST-0407,Lizeth,Pedro,Díaz,Guevara,CC,4878110782,lizeth.díaz76@email.com,(+57)6013544959,"Avenida La Belleza # 1-1 Este, Apto. 18, 155283, Macanal, Boyacá",2005-09-01,3.44,3.56;3.54;3.39;3.34;3.52;3.44;3.28,6,7,16,0,81,-0.16,Pago parcial,False,No,6,873000.0,2,Medio tiempo,12,Misma ciudad,Propia,23,Femenino,Ingeniería de Sistemas,Puerto Maldonado,Desertor,1,3,True,1,3.6
EST-0408,Patricia,,Muñoz,Ortiz,CC,3167762325,patricia.muñoz34@email.com,(+57)3045779663,"Cr. 25 # 80-6 Este, 153039, Guacamayas, Boyacá",1992-09-14,4.36,4.30;4.33;4.44,3,3,18,8,74,0.11,En mora,True,No,2,541000.0,3,Tiempo completo,50,Ciudad cercana,Propia,19,Masculino,Ingeniería de Sistemas,Moyobamba,Desertor,2,0,False,0,4.2
EST-0409,Ana,,Gómez,,CC,5442136155,ana.gómez56@email.com,(+57)6021759059,"Cr. 49X # 7-73 Este, 524706, Mallama, Nariño",1997-09-12,4.07,4.07,2,1,19,15,91,0.0,Al día,False,Sí,3,1770000.0,2,No trabaja,0,Misma ciudad,Familiar,21,Masculino,Ingeniería de Sistemas,Lima,Activo,0,1,False,2,4.2
EST-0410,Erika,Elena,González,,CC,9962517457,erika.gonzález81@email.com,+573289600876,"Diagonal 21 # 1-13, 157833, San Pablo de Borbur, Boyacá",1997-05-16,3.56,3.56,5,1,14,0,54,0.0,En mora,True,Sí,1,692000.0,4,Tiempo completo,30,Misma ciudad,Arrendada,23,Femenino,Ingeniería de Sistemas,Cusco,Desertor,0,0,False,1,4.1
EST-0411,Juan,,Hernández,Lozano,CC,2902544785,juan.hernández35@email.com,322 239 55 25,"Av. calle 64 # 20-1, 137539, San Jacinto, Bolívar",2005-09-18,3.62,3.57;3.67,3,2,17,6,90,0.1,Al día,True,No,5,2384000.0,6,No trabaja,0,Ciudad cercana,Arrendada,20,Femenino,Ingeniería de Sistemas,Lima,Activo,1,0,False,1,4.1
EST-0412,Nelly,Laura,Ramos,,CC,8568723326,nelly.ramos64@email.com,576091064702,"Carrera 58 # 2-8 Sur, Apartamento 261, 521749, San Andrés de Tumaco, Nariño",1997-08-29,3.9,3.90,4,1,14,1,57,0.0,En mora,False,No,1,1325000.0,5,Tiempo completo,39,Ciudad lejana,Arrendada,23,Femenino,Ingeniería de Sistemas,Cajamarca,Desertor,1,3,True,0,4.0
EST-0413,Norma,,Vargas,Bermúdez,CC,3781889570,norma.vargas25@email.com,+57 300 363 45 21,"Dg. 3ª # 2O-11 Este, 231577, Puerto Libertador, Córdoba",2002-04-10,3.54,3.65;3.66;3.32,3,3,20,12,80,-0.34,Al día,False,No,2,1631000.0,2,Medio tiempo,16,Ciudad cercana,Arrendada,22,Masculino,Ingeniería de Sistemas,Juliaca,Activo,0,0,False,1,4.6
EST-0414,Rafael,,López,Rodríguez,CC,9207025204,rafael.lópez5@email.com,573233631901,"Av. Amparo Espinosa Caicedo # 59-6 Sur, Local 42, 522410, Arboleda, Nariño",2001-10-25,3.73,3.73;3.63;3.75;3.82,2,4,15,11,89,0.07,Al día,False,Sí,3,3849000.0,4,Tiempo completo,32,Ciudad cercana,Propia,22,Masculino,Ingeniería de Sistemas,Lima,Activo,0,3,False,1,4.5
EST-0415,Elcy,Ligia,Santos,Mendoza,CC,3655877430,elcy.santos82@email.com,+573088512365,"Calle 117 # 9G-9 Este, 501080, Fuente de Oro, Meta",1999-08-14,4.0,4.06;4.18;3.98;3.91;3.77;4.08,0,6,21,21,80,0.31,Al día,False,Sí,3,915000.0,5,No trabaja,0,Ciudad cercana,Arrendada,16,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,1,4.6
EST-0416,Luis,Germán,Muñoz,Suárez,CC,7460085781,luis.muñoz89@email.com,57 327 418 49 65,"Cr. 2Z # 39-74 Este, 193114, Guachené, Cauca",1999-03-16,3.9,3.90,3,1,13,3,61,0.0,Al día,False,No,1,1413000.0,4,Medio tiempo,14,Misma ciudad,Familiar,19,Masculino,Ingeniería de Sistemas,Cerro de Pasco,Desertor,0,1,True,1,3.7
EST-0417,Simón,Rosa,Alzate,,CC,6059951132,simón.alzate54@email.com,57 324 129 69 27,"Calle 105U # 23-8, 172476, Aguadas, Caldas",1998-09-17,3.32,3.43;3.20,6,2,13,0,58,-0.23,En mora,True,No,2,1383000.0,4,No trabaja,0,Misma ciudad,Familiar,17,Femenino,Ingeniería de Sistemas,Tacna,Desertor,0,2,True,2,4.1
EST-0418,Óscar,,Flórez,Torres,CC,6005899315,óscar.flórez12@email.com,+57 608 713 31 07,"Calle 71 # 9-41 Este, 059745, Cocorná, Antioquia",2002-05-31,3.79,3.88;4.06;3.74;3.70;3.75;3.69;3.68,3,7,20,12,88,-0.01,Al día,False,Sí,4,1069000.0,2,Medio tiempo,30,Ciudad cercana,Familiar,22,Masculino,Ingeniería de Sistemas,Lima,Activo,0,1,False,4,4.5
EST-0419,Doris,,Cáceres,Alzate,CC,1937595207,doris.cáceres83@email.com,573264857832,"Carrera 97K # 83-1 Este, Casa 6, 764437, Guacarí, Valle del Cauca",1999-09-10,3.5,3.55;3.46,5,2,15,1,60,-0.09,Pago parcial,True,Sí,2,1518000.0,4,Tiempo completo,50,Ciudad lejana,Arrendada,23,Masculino,Ingeniería de Sistemas,Jaén,Desertor,4,4,True,1,3.1
EST-0420,Manuela,,Narváez,Carvajal,CC,3709079502,manuela.narváez89@email.com,6071966462,"Transversal 32I Este # 9-38 Sur, Oficina 547, 682670, Suratá, Santander",2007-10-20,4.25,4.30;4.37;4.08,3,3,13,3,75,-0.29,En mora,False,Sí,2,1947000.0,5,Tiempo completo,32,Ciudad cercana,Familiar,22,Masculino,Ingeniería de Sistemas,Puno,Desertor,0,5,False,0,4.4
EST-0421,Ángel,Eduard,Hernández,,CC,9412726700,ángel.hernández8@email.com,+576081755308,"Cl. 6G # 7-6 Este, 253366, Cajicá, Cundinamarca",2002-12-19,3.98,3.90;4.40;3.89;4.25;4.12;4.01;3.74;3.84;3.70,2,9,20,12,65,-0.14,Al día,False,No,4,1838000.0,3,Medio tiempo,22,Ciudad cercana,Familiar,16,Masculino,Ingeniería de Sistemas,Lima,Activo,1,0,False,1,3.4
EST-0422,Edna,César,Valencia,Solano,CC,7331412879,edna.valencia37@email.com,573057740421,"Carrera 3R # 3-4 Sur, 157813, Muzo, Boyacá",2005-06-30,3.84,3.90;3.84;3.93;3.69,1,4,19,18,83,-0.24,Al día,False,No,4,1982000.0,3,No trabaja,0,Misma ciudad,Familiar,22,Femenino,Ingeniería de Sistemas,Bagua,Activo,0,1,False,5,3.9
EST-0423,Juan,Eduardo,Gutiérrez,,CC,8751047593,juan.gutiérrez78@email.com,573168329988,"Cl. 8E Este # 48-5, 441209, Maicao, La Guajira",2007-07-28,3.32,3.31;3.32,5,2,16,2,61,0.01,En mora,True,Sí,3,1114000.0,3,Medio tiempo,24,Misma ciudad,Propia,21,Masculino,Ingeniería de Sistemas,Iquitos,Desertor,0,2,True,1,3.7
EST-0424,Blanca,María,Navarro,Angarita,CC,2913108023,blanca.navarro52@email.com,(+57)3278969715,"Cr. 5ª # 3-15 Sur, 250981, Paime, Cundinamarca",1998-02-11,4.55,4.64;4.59;4.43,0,3,13,13,89,-0.16,Al día,False,No,4,2662000.0,2,Medio tiempo,24,Misma ciudad,Arrendada,20,Masculino,Ingeniería de Sistemas,Ayacucho,Activo,1,0,False,1,4.4
EST-0425,Estela,María,Álvarez,,CC,1431978840,estela.álvarez51@email.com,+57 318 423 58 63,"Cl. 188P # 5-75, Apartamento 891, 684145, Sabana de Torres, Santander",1994-12-19,3.38,3.57;3.18,5,2,12,0,83,-0.39,En mora,True,No,1,1356000.0,2,Medio tiempo,20,Misma ciudad,Familiar,25,Masculino,Ingeniería de Sistemas,Chimbote,Desertor,3,1,False,0,3.4
EST-0426,Luis,Beatriz,Rojas,Henao,CC,5806040004,luis.rojas45@email.com,+573078477089,"Cl. 152W # 43N-7 Este, 195789, Timbiquí, Cauca",1995-08-25,2.69,2.61;2.77;2.67;2.49;2.93,8,5,16,0,72,0.44,En mora,True,No,2,1145000.0,2,Medio tiempo,19,Ciudad cercana,Familiar,24,Masculino,Ingeniería de Sistemas,Lima,Desertor,0,0,False,1,4.0
EST-0427,Carlos,Diana,Silva,Ospino,CC,8954128480,carlos.silva16@email.com,(+57)3224461835,"Calle 78 # 77-4 Sur, Bodega 9, 257544, Fosca, Cundinamarca",2000-06-21,3.39,3.51;3.12;3.55,5,3,17,0,54,0.43,Al día,False,No,3,325000.0,7,Tiempo completo,39,Ciudad lejana,Arrendada,23,Femenino,Ingeniería de Sistemas,Moquegua,Desertor,3,2,True,0,4.0
EST-0428,Ivonne,Javier,Torres,García,CC,1244334707,ivonne.torres48@email.com,328 247 06 81,"Calle 153 Sur # 9-5 Sur, Etapa 9 apartamento 91, 762457, Roldanillo, Valle del Cauca",1995-11-20,3.15,3.19;3.11,6,2,12,0,65,-0.08,Al día,True,No,5,1750000.0,2,No trabaja,0,Ciudad cercana,Propia,23,Femenino,Ingeniería de Sistemas,Ica,Desertor,3,1,True,1,3.9
EST-0429,Jaime,José,Guevara,Gutiérrez,CC,8492887579,jaime.guevara27@email.com,57 324 898 68 23,"Carrera 2ª # 50-2 Sur, 274869, Río Quito, Chocó",2003-01-12,3.88,4.03;3.73;3.88,2,3,18,12,84,0.15,Al día,False,Sí,4,2634000.0,3,No trabaja,0,Ciudad lejana,Propia,25,Masculino,Ingeniería de Sistemas,Huaraz,Activo,0,0,False,4,3.0
EST-0430,Diego,,Martínez,Gil,CC,7970685376,diego.martínez31@email.com,(+57) 312 980 51 05,"Tr. 4D # 6-6 Este, Torre 2 apartamento 10, 256214, Villapinzón, Cundinamarca",2002-09-16,4.41,4.41,1,1,15,13,76,0.0,Al día,False,No,2,1678000.0,2,Medio tiempo,27,Ciudad cercana,Propia,17,Femenino,Ingeniería de Sistemas,Piura,Activo,0,1,True,3,4.1
EST-0431,María,,Hernández,,CC,4747823030,maría.hernández6@email.com,3216715027,"Av. Villanueva # 6-88 Sur, 133970, Zambrano, Bolívar",2006-10-06,4.15,4.15,2,1,19,14,93,0.0,Al día,False,Sí,1,1450000.0,3,Medio tiempo,24,Misma ciudad,Propia,20,Femenino,Ingeniería de Sistemas,Arequipa,Activo,0,0,False,1,4.6
EST-0432,Manuel,María,Mora,Castrillón,CC,1182507718,manuel.mora73@email.com,(+57)6028325648,"Tr. 34 # 2-3 Este, 859452, Recetor, Casanare",1999-09-14,3.16,3.14;3.35;3.22;2.93,6,4,12,0,48,-0.29,Al día,False,No,3,1731000.0,4,Medio tiempo,18,Misma ciudad,Familiar,16,Masculino,Ingeniería de Sistemas,Nazca,Desertor,1,1,True,1,3.8
EST-0433,Eduardo,,Ramírez,Salgado,CC,5132635672,eduardo.ramírez49@email.com,(+57) 323 916 52 41,"Cl. 35 # 7I-77, 414652, Palermo, Huila",2002-10-11,4.01,4.40;4.19;3.95;4.09;3.70;3.72,2,6,15,9,85,0.02,Al día,False,Sí,4,1363000.0,4,Medio tiempo,21,Misma ciudad,Propia,20,Femenino,Ingeniería de Sistemas,Sullana,Activo,0,0,False,3,4.5
EST-0434,Marcela,Andrea,Galvis,Ángel,CC,7853148866,marcela.galvis93@email.com,(+57)3035199937,"Cr. 79Y # 56-81, Etapa 3 apartamento 9, 503893, Puerto Rico, Meta",2007-07-07,3.9,3.87;4.04;3.93;4.09;3.83;3.67,2,6,16,9,91,-0.16,Al día,False,No,3,11248000.0,5,Medio tiempo,19,Ciudad lejana,Propia,16,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,1,3.9
EST-0435,Enrique,Enrique,Forero,Villa,CC,7077105891,enrique.forero96@email.com,+57 329 985 60 89,"Cl. 19K # 3-8 Este, Casa 4, 193519, Inzá, Cauca",2004-07-01,3.61,3.77;3.68;3.75;3.72;3.61;3.73;3.42;3.61;3.49;3.36,3,10,24,13,77,-0.13,Al día,False,No,2,2414000.0,2,No trabaja,0,Misma ciudad,Familiar,21,Femenino,Ingeniería de Sistemas,Abancay,Activo,1,0,True,3,3.7
EST-0436,Albeiro,,Pedraza,Arenas,CC,3665598697,albeiro.pedraza48@email.com,018006103698,"Avenida La Merced # 28-7, 682941, Santa Helena del Opón, Santander",2003-08-20,3.95,4.04;3.86,1,2,18,16,80,-0.18,En mora,False,Sí,1,2512000.0,3,Tiempo completo,38,Misma ciudad,Familiar,20,Femenino,Ingeniería de Sistemas,Andahuaylas,Activo,0,0,False,3,3.7
EST-0437,Pablo,Cecilia,Rueda,López,CC,6787682052,pablo.rueda67@email.com,573035423030,"Transversal 26 # 6-98 Sur, Bodega 685, 198548, Balboa, Cauca",1994-03-04,3.44,3.65;3.56;3.58;3.50;3.43;3.27;3.57;3.11;3.28,5,9,21,7,56,0.17,Al día,False,No,3,1145000.0,9,No trabaja,0,Ciudad cercana,Familiar,28,Femenino,Ingeniería de Sistemas,Puerto Maldonado,Desertor,0,1,False,1,3.1
EST-0438,María,Walter,García,Monroy,CC,9719121134,maría.garcía10@email.com,+573087941057,"Cr. 20A # 5-5 Este, 524886, San Bernardo, Nariño",1998-06-23,3.26,3.26,5,1,13,0,67,0.0,En mora,False,Sí,2,2191000.0,1,Medio tiempo,30,Misma ciudad,Familiar,22,Masculino,Ingeniería de Sistemas,Moyobamba,Desertor,1,0,True,1,3.5
EST-0439,Rosa,Alejandra,Campo,Zapata,CC,9612724290,rosa.campo29@email.com,57 324 734 39 45,"Calle 62 # 92U-1 Sur, Casa 8, 058310, Arboletes, Antioquia",2002-09-11,3.48,3.72;3.31;3.57;3.30;3.59;3.42,3,6,17,10,91,-0.17,Al día,False,No,2,1664000.0,3,No trabaja,0,Misma ciudad,Propia,16,Femenino,Ingeniería de Sistemas,Trujillo,Activo,1,0,False,2,3.5
EST-0440,Diana,,Ibarra,Sánchez,CC,6895486077,diana.ibarra39@email.com,(+57) 309 643 44 63,"Calle 37 # 86-77 Este, 737719, Icononzo, Tolima",2000-09-01,3.46,3.64;3.29,5,2,16,2,63,-0.35,En mora,False,No,3,787000.0,5,Medio tiempo,22,Ciudad lejana,Arrendada,32,Masculino,Ingeniería de Sistemas,Cusco,Desertor,2,2,True,1,3.4
EST-0441,Emilio,,Naranjo,Álvarez,CC,3354694169,emilio.naranjo48@email.com,018006347309,"Calle 73 # 8-18 Este, Bodega 631, 542922, Toledo, Norte de Santander",2003-03-18,3.28,3.32;3.48;3.36;3.34;3.43;3.05;3.14;3.16,3,8,23,16,94,0.02,Al día,False,No,1,2009000.0,4,Medio tiempo,22,Misma ciudad,Familiar,26,Otro,Ingeniería de Sistemas,Lima,Activo,0,1,False,3,4.3
EST-0442,Concepción,,Olaya,,CC,9277751447,concepción.olaya90@email.com,(+57) 321 421 14 69,"Cr. 16 # 46J-8, Bodega 12, 151905, Firavitoba, Boyacá",2004-01-26,4.4,4.31;4.49,0,2,15,14,74,0.18,Al día,False,Sí,1,3987000.0,6,Medio tiempo,14,Misma ciudad,Arrendada,21,Femenino,Ingeniería de Sistemas,Lima,Activo,0,0,False,1,4.1
EST-0443,Paola,,Barragán,Morales,CC,6970362604,paola.barragán13@email.com,(+57)6041142006,"Transversal 78F # 1-3, Apto. 54, 947749, Barrancominas, Guainía",2007-02-23,4.05,4.36;3.99;4.07;4.25;4.12;3.66;4.20;3.99;3.79,2,9,19,12,78,-0.2,Al día,False,No,1,5303000.0,3,Tiempo completo,32,Misma ciudad,Familiar,18,Masculino,Ingeniería de Sistemas,Juliaca,Activo,0,0,False,1,4.3
EST-0444,Catalina,,Peña,Hoyos,CC,7409295198,catalina.peña70@email.com,57 301 341 50 44,"Avenida carrera 61 # 9-25 Sur, Oficina 65, 053701, San Rafael, Antioquia",2003-11-03,4.37,4.78;4.54;4.50;4.50;4.15;4.38;4.12;4.23;4.10,1,9,21,16,87,-0.13,Al día,False,No,1,2215000.0,1,Medio tiempo,23,Misma ciudad,Propia,21,Masculino,Ingeniería de Sistemas,Pucallpa,Activo,0,0,False,1,4.5
EST-0445,María,Patricia,Osorio,,CC,2604138783,maría.osorio29@email.com,147 49 65,"Calle 3 Bis # 5-3, 689568, Villanueva, Santander",2003-11-01,3.62,3.62,5,1,14,0,69,0.0,Al día,False,No,3,785000.0,7,No trabaja,0,Ciudad lejana,Propia,16,Femenino,Ingeniería de Sistemas,Tumbes,Desertor,0,2,False,1,3.8
